id;relation;mots;mots_rel;Label
2363;(('EG', 'TOPONYME'), ('appos',));('Quartier', 'Méridia');('Quartier', 'Méridia');1
4250;(('EG', 'TOPONYME'), ('appos',));('Quartier', 'Méridia');('Quartier', 'Méridia');1
546;(('EG', 'TOPONYME'), ('nmod',));('quartier', 'calme', 'de', 'MENTON');('quartier', 'MENTON');1
623;(('EG', 'TOPONYME'), ('nmod',));('quartier', 'Garavan', 'de', 'Menton');('quartier', 'Menton');1
2433;(('EG', 'TOPONYME'), ('nmod',));('quartier', 'calme', 'de', 'MENTON');('quartier', 'MENTON');1
2510;(('EG', 'TOPONYME'), ('nmod',));('quartier', 'Garavan', 'de', 'Menton');('quartier', 'Menton');1
4320;(('EG', 'TOPONYME'), ('nmod',));('quartier', 'calme', 'de', 'MENTON');('quartier', 'MENTON');1
4397;(('EG', 'TOPONYME'), ('nmod',));('quartier', 'Garavan', 'de', 'Menton');('quartier', 'Menton');1
1597;(('EG', 'TOPONYME'), ('appos',));('quartier', 'Minelle');('quartier', 'Minelle');1
3484;(('EG', 'TOPONYME'), ('appos',));('quartier', 'Minelle');('quartier', 'Minelle');1
413;(('EG', 'TOPONYME'), ('nmod',));('quartier', 'de', 'les', 'Moneghetti');('quartier', 'Moneghetti');1
2300;(('EG', 'TOPONYME'), ('nmod',));('quartier', 'de', 'les', 'Moneghetti');('quartier', 'Moneghetti');1
4187;(('EG', 'TOPONYME'), ('nmod',));('quartier', 'de', 'les', 'Moneghetti');('quartier', 'Moneghetti');1
688;(('EG', 'TOPONYME'), ('nmod',));('quartier', 'de', 'les', 'Musiciens');('quartier', 'Musiciens');1
990;(('EG', 'TOPONYME'), ('nmod',));('quartier', 'de', 'les', 'Musiciens');('quartier', 'Musiciens');1
2575;(('EG', 'TOPONYME'), ('nmod',));('quartier', 'de', 'les', 'Musiciens');('quartier', 'Musiciens');1
2877;(('EG', 'TOPONYME'), ('nmod',));('quartier', 'de', 'les', 'Musiciens');('quartier', 'Musiciens');1
689;(('EG', 'TOPONYME'), ('nmod',));('quartier', 'de', 'les', 'Musiciens', 'à', 'Nice');('quartier', 'Nice');1
2576;(('EG', 'TOPONYME'), ('nmod',));('quartier', 'de', 'les', 'Musiciens', 'à', 'Nice');('quartier', 'Nice');1
82;(('EG', 'TOPONYME'), ('flat:name',));('quartier', 'Oxford');('quartier', 'Oxford');1
1969;(('EG', 'TOPONYME'), ('flat:name',));('quartier', 'Oxford');('quartier', 'Oxford');1
3856;(('EG', 'TOPONYME'), ('flat:name',));('quartier', 'Oxford');('quartier', 'Oxford');1
616;(('EG', 'TOPONYME'), ('nmod',));('quartier', 'de', 'les', 'plans de carros');('quartier', 'plans de carros');1
2503;(('EG', 'TOPONYME'), ('nmod',));('quartier', 'de', 'les', 'plans de carros');('quartier', 'plans de carros');1
4390;(('EG', 'TOPONYME'), ('nmod',));('quartier', 'de', 'les', 'plans de carros');('quartier', 'plans de carros');1
538;(('EG', 'TOPONYME'), ('appos',));('quartier', 'République');('quartier', 'République');1
2425;(('EG', 'TOPONYME'), ('appos',));('quartier', 'République');('quartier', 'République');1
4312;(('EG', 'TOPONYME'), ('appos',));('quartier', 'République');('quartier', 'République');1
882;(('EG', 'TOPONYME'), ('nmod',));('quartier', 'de', 'la', 'République');('quartier', 'République');1
893;(('EG', 'TOPONYME'), ('nmod',));('quartier', 'de', 'la', 'République');('quartier', 'République');1
2769;(('EG', 'TOPONYME'), ('nmod',));('quartier', 'de', 'la', 'République');('quartier', 'République');1
2780;(('EG', 'TOPONYME'), ('nmod',));('quartier', 'de', 'la', 'République');('quartier', 'République');1
421;(('EG', 'TOPONYME'), ('appos',));('quartier', 'le', 'RAY');('quartier', 'RAY');1
1469;(('EG', 'TOPONYME'), ('appos',));('quartier', 'le', 'RAY');('quartier', 'RAY');1
2308;(('EG', 'TOPONYME'), ('appos',));('quartier', 'le', 'RAY');('quartier', 'RAY');1
3356;(('EG', 'TOPONYME'), ('appos',));('quartier', 'le', 'RAY');('quartier', 'RAY');1
4195;(('EG', 'TOPONYME'), ('appos',));('quartier', 'le', 'RAY');('quartier', 'RAY');1
561;(('EG', 'TOPONYME'), ('appos',));('quartier', 'Saint Joseph');('quartier', 'Saint Joseph');1
2448;(('EG', 'TOPONYME'), ('appos',));('quartier', 'Saint Joseph');('quartier', 'Saint Joseph');1
366;(('EG', 'TOPONYME'), ('appos',));('quartier', 'Saint Maurice');('quartier', 'Saint Maurice');1
2253;(('EG', 'TOPONYME'), ('appos',));('quartier', 'Saint Maurice');('quartier', 'Saint Maurice');1
4140;(('EG', 'TOPONYME'), ('appos',));('quartier', 'Saint Maurice');('quartier', 'Saint Maurice');1
417;(('EG', 'TOPONYME'), ('nmod',));('quartier', 'de', 'Sainte Marguerite');('quartier', 'Sainte Marguerite');1
2304;(('EG', 'TOPONYME'), ('nmod',));('quartier', 'de', 'Sainte Marguerite');('quartier', 'Sainte Marguerite');1
4191;(('EG', 'TOPONYME'), ('nmod',));('quartier', 'de', 'Sainte Marguerite');('quartier', 'Sainte Marguerite');1
1340;(('EG', 'TOPONYME'), ('appos',));('quartier', 'St Jacques');('quartier', 'St Jacques');1
3227;(('EG', 'TOPONYME'), ('appos',));('quartier', 'St Jacques');('quartier', 'St Jacques');1
503;(('EG', 'TOPONYME'), ('nmod',));('quartier', 'de', 'Tournamy');('quartier', 'Tournamy');1
1770;(('EG', 'TOPONYME'), ('nmod',));('quartier', 'de', 'Tournamy');('quartier', 'Tournamy');1
2390;(('EG', 'TOPONYME'), ('nmod',));('quartier', 'de', 'Tournamy');('quartier', 'Tournamy');1
3657;(('EG', 'TOPONYME'), ('nmod',));('quartier', 'de', 'Tournamy');('quartier', 'Tournamy');1
4277;(('EG', 'TOPONYME'), ('nmod',));('quartier', 'de', 'Tournamy');('quartier', 'Tournamy');1
179;(('EG', 'TOPONYME'), ('appos',));('quartier', 'Vauban');('quartier', 'Vauban');1
2066;(('EG', 'TOPONYME'), ('appos',));('quartier', 'Vauban');('quartier', 'Vauban');1
3953;(('EG', 'TOPONYME'), ('appos',));('quartier', 'Vauban');('quartier', 'Vauban');1
1238;(('EG', 'TOPONYME'), ('appos',));('quartier', 'Via Marenda');('quartier', 'Via Marenda');1
3125;(('EG', 'TOPONYME'), ('appos',));('quartier', 'Via Marenda');('quartier', 'Via Marenda');1
1057;(('EG', 'TOPONYME'), ('nmod',));('quartier', 'de', 'VILLEMORIN');('quartier', 'VILLEMORIN');1
2944;(('EG', 'TOPONYME'), ('nmod',));('quartier', 'de', 'VILLEMORIN');('quartier', 'VILLEMORIN');1
83;(('EG', 'ADJ', 'TOPONYME'), ('conj', 'nmod'));('quartiers', 'les', 'plus', 'chics', 'et', 'de', 'les', 'plus', 'cotés', 'de', 'Cannes');('quartiers', 'cotés', 'Cannes');1
1970;(('EG', 'ADJ', 'TOPONYME'), ('conj', 'nmod'));('quartiers', 'les', 'plus', 'chics', 'et', 'de', 'les', 'plus', 'cotés', 'de', 'Cannes');('quartiers', 'cotés', 'Cannes');1
3857;(('EG', 'ADJ', 'TOPONYME'), ('conj', 'nmod'));('quartiers', 'les', 'plus', 'chics', 'et', 'de', 'les', 'plus', 'cotés', 'de', 'Cannes');('quartiers', 'cotés', 'Cannes');1
907;(('EG', 'TOPONYME'), ('nmod',));('rade', 'de', 'Villefranche');('rade', 'Villefranche');1
1279;(('EG', 'TOPONYME'), ('nmod',));('rade', 'de', 'Villefranche');('rade', 'Villefranche');1
2794;(('EG', 'TOPONYME'), ('nmod',));('rade', 'de', 'Villefranche');('rade', 'Villefranche');1
3166;(('EG', 'TOPONYME'), ('nmod',));('rade', 'de', 'Villefranche');('rade', 'Villefranche');1
747;(('EG', 'TOPONYME'), ('flat:name',));('rond point', 'Grande Bretagne');('rond point', 'Grande Bretagne');1
2634;(('EG', 'TOPONYME'), ('flat:name',));('rond point', 'Grande Bretagne');('rond point', 'Grande Bretagne');1
679;(('EG', 'TOPONYME'), ('nmod',));('Rond Point', 'de', 'le', 'Grande Bretagne');('Rond Point', 'Grande Bretagne');1
2566;(('EG', 'TOPONYME'), ('nmod',));('Rond Point', 'de', 'le', 'Grande Bretagne');('Rond Point', 'Grande Bretagne');1
33;(('TOPONYME', 'EG'), ('flat:name',));('ROSSETTI', 'centre historique');('ROSSETTI', 'centre historique');1
331;(('EG', 'TOPONYME'), ('nmod',));('Route', 'de', 'Bellet');('Route', 'Bellet');1
1578;(('EG', 'TOPONYME'), ('nmod',));('route', 'de', 'Bellet');('route', 'Bellet');1
2218;(('EG', 'TOPONYME'), ('nmod',));('Route', 'de', 'Bellet');('Route', 'Bellet');1
3465;(('EG', 'TOPONYME'), ('nmod',));('route', 'de', 'Bellet');('route', 'Bellet');1
4105;(('EG', 'TOPONYME'), ('nmod',));('Route', 'de', 'Bellet');('Route', 'Bellet');1
592;(('EG', 'TOPONYME'), ('nmod',));('ROUTE', 'DE', 'ST JEAN');('ROUTE', 'ST JEAN');1
593;(('EG', 'TOPONYME'), ('nmod',));('ROUTE', 'DE', 'ST JEAN');('ROUTE', 'ST JEAN');1
2479;(('EG', 'TOPONYME'), ('nmod',));('ROUTE', 'DE', 'ST JEAN');('ROUTE', 'ST JEAN');1
2480;(('EG', 'TOPONYME'), ('nmod',));('ROUTE', 'DE', 'ST JEAN');('ROUTE', 'ST JEAN');1
4366;(('EG', 'TOPONYME'), ('nmod',));('ROUTE', 'DE', 'ST JEAN');('ROUTE', 'ST JEAN');1
4367;(('EG', 'TOPONYME'), ('nmod',));('ROUTE', 'DE', 'ST JEAN');('ROUTE', 'ST JEAN');1
256;(('EG', 'TOPONYME'), ('nmod',));('Route', 'de', 'Turin');('Route', 'Turin');1
1647;(('EG', 'TOPONYME'), ('nmod',));('route', 'de', 'Turin');('route', 'Turin');1
2143;(('EG', 'TOPONYME'), ('nmod',));('Route', 'de', 'Turin');('Route', 'Turin');1
3534;(('EG', 'TOPONYME'), ('nmod',));('route', 'de', 'Turin');('route', 'Turin');1
4030;(('EG', 'TOPONYME'), ('nmod',));('Route', 'de', 'Turin');('Route', 'Turin');1
1426;(('EG', 'TOPONYME'), ('flat:name',));('RUE', 'AMEDEE VII');('RUE', 'AMEDEE VII');1
3313;(('EG', 'TOPONYME'), ('flat:name',));('RUE', 'AMEDEE VII');('RUE', 'AMEDEE VII');1
1715;(('EG', 'TOPONYME'), ('appos',));('Rue', 'Amiral de');('Rue', 'Amiral de');1
3602;(('EG', 'TOPONYME'), ('appos',));('Rue', 'Amiral de');('Rue', 'Amiral de');1
140;(('EG', 'TOPONYME'), ('nmod',));('rue', 'd', 'antibes');('rue', 'antibes');1
738;(('EG', 'TOPONYME'), ('nmod',));('rue', 'd', 'Antibes');('rue', 'Antibes');1
809;(('EG', 'TOPONYME'), ('nmod',));('rue', 'd', 'Antibes');('rue', 'Antibes');1
1016;(('EG', 'TOPONYME'), ('nmod',));('rue', 'd', 'Antibes');('rue', 'Antibes');1
1099;(('EG', 'TOPONYME'), ('nmod',));('rue', 'd', 'Antibes');('rue', 'Antibes');1
1211;(('EG', 'TOPONYME'), ('nmod',));('rue', 'd', 'Antibes');('rue', 'Antibes');1
1357;(('EG', 'TOPONYME'), ('nmod',));('rue', 'd', 'Antibes');('rue', 'Antibes');1
1554;(('EG', 'TOPONYME'), ('nmod',));('rue', 'd', 'Antibes');('rue', 'Antibes');1
1663;(('EG', 'TOPONYME'), ('nmod',));('rue', 'd', 'Antibes');('rue', 'Antibes');1
2027;(('EG', 'TOPONYME'), ('nmod',));('rue', 'd', 'antibes');('rue', 'antibes');1
2625;(('EG', 'TOPONYME'), ('nmod',));('rue', 'd', 'Antibes');('rue', 'Antibes');1
2696;(('EG', 'TOPONYME'), ('nmod',));('rue', 'd', 'Antibes');('rue', 'Antibes');1
2903;(('EG', 'TOPONYME'), ('nmod',));('rue', 'd', 'Antibes');('rue', 'Antibes');1
2986;(('EG', 'TOPONYME'), ('nmod',));('rue', 'd', 'Antibes');('rue', 'Antibes');1
3098;(('EG', 'TOPONYME'), ('nmod',));('rue', 'd', 'Antibes');('rue', 'Antibes');1
3244;(('EG', 'TOPONYME'), ('nmod',));('rue', 'd', 'Antibes');('rue', 'Antibes');1
3441;(('EG', 'TOPONYME'), ('nmod',));('rue', 'd', 'Antibes');('rue', 'Antibes');1
3550;(('EG', 'TOPONYME'), ('nmod',));('rue', 'd', 'Antibes');('rue', 'Antibes');1
3914;(('EG', 'TOPONYME'), ('nmod',));('rue', 'd', 'antibes');('rue', 'antibes');1
1370;(('EG', 'TOPONYME'), ('appos',));('Rue', 'Antoine Gautier');('Rue', 'Antoine Gautier');1
3257;(('EG', 'TOPONYME'), ('appos',));('Rue', 'Antoine Gautier');('Rue', 'Antoine Gautier');1
846;(('EG', 'TOPONYME'), ('appos',));('Rue', 'Auguste Pardon');('Rue', 'Auguste Pardon');1
2733;(('EG', 'TOPONYME'), ('appos',));('Rue', 'Auguste Pardon');('Rue', 'Auguste Pardon');1
1365;(('EG', 'TOPONYME'), ('flat:name',));('rue', 'Barbéris');('rue', 'Barbéris');1
3252;(('EG', 'TOPONYME'), ('flat:name',));('rue', 'Barbéris');('rue', 'Barbéris');1
295;(('EG', 'TOPONYME'), ('nmod',));('rue', 'Biscarra');('rue', 'Biscarra');1
300;(('EG', 'TOPONYME'), ('nmod',));('rue', 'Biscarra');('rue', 'Biscarra');1
303;(('EG', 'TOPONYME'), ('nmod',));('rue', 'Biscarra');('rue', 'Biscarra');1
316;(('EG', 'TOPONYME'), ('nmod',));('rue', 'Biscarra');('rue', 'Biscarra');1
328;(('EG', 'TOPONYME'), ('nmod',));('rue', 'Biscarra');('rue', 'Biscarra');1
1222;(('EG', 'TOPONYME'), ('nmod',));('rue', 'Biscarra');('rue', 'Biscarra');1
1345;(('EG', 'TOPONYME'), ('nmod',));('rue', 'Biscarra');('rue', 'Biscarra');1
1348;(('EG', 'TOPONYME'), ('nmod',));('rue', 'Biscarra');('rue', 'Biscarra');1
1351;(('EG', 'TOPONYME'), ('nmod',));('rue', 'Biscarra');('rue', 'Biscarra');1
1354;(('EG', 'TOPONYME'), ('nmod',));('rue', 'Biscarra');('rue', 'Biscarra');1
1363;(('EG', 'TOPONYME'), ('nmod',));('rue', 'Biscarra');('rue', 'Biscarra');1
1381;(('EG', 'TOPONYME'), ('nmod',));('rue', 'Biscarra');('rue', 'Biscarra');1
1384;(('EG', 'TOPONYME'), ('nmod',));('rue', 'Biscarra');('rue', 'Biscarra');1
1700;(('EG', 'TOPONYME'), ('nmod',));('rue', 'Biscarra');('rue', 'Biscarra');1
1703;(('EG', 'TOPONYME'), ('nmod',));('rue', 'Biscarra');('rue', 'Biscarra');1
1723;(('EG', 'TOPONYME'), ('nmod',));('rue', 'Biscarra');('rue', 'Biscarra');1
1726;(('EG', 'TOPONYME'), ('nmod',));('rue', 'Biscarra');('rue', 'Biscarra');1
1729;(('EG', 'TOPONYME'), ('nmod',));('rue', 'Biscarra');('rue', 'Biscarra');1
1731;(('EG', 'TOPONYME'), ('nmod',));('rue', 'Biscarra');('rue', 'Biscarra');1
1734;(('EG', 'TOPONYME'), ('nmod',));('rue', 'Biscarra');('rue', 'Biscarra');1
2182;(('EG', 'TOPONYME'), ('nmod',));('rue', 'Biscarra');('rue', 'Biscarra');1
2187;(('EG', 'TOPONYME'), ('nmod',));('rue', 'Biscarra');('rue', 'Biscarra');1
2190;(('EG', 'TOPONYME'), ('nmod',));('rue', 'Biscarra');('rue', 'Biscarra');1
2203;(('EG', 'TOPONYME'), ('nmod',));('rue', 'Biscarra');('rue', 'Biscarra');1
2215;(('EG', 'TOPONYME'), ('nmod',));('rue', 'Biscarra');('rue', 'Biscarra');1
3109;(('EG', 'TOPONYME'), ('nmod',));('rue', 'Biscarra');('rue', 'Biscarra');1
3232;(('EG', 'TOPONYME'), ('nmod',));('rue', 'Biscarra');('rue', 'Biscarra');1
3235;(('EG', 'TOPONYME'), ('nmod',));('rue', 'Biscarra');('rue', 'Biscarra');1
3238;(('EG', 'TOPONYME'), ('nmod',));('rue', 'Biscarra');('rue', 'Biscarra');1
3241;(('EG', 'TOPONYME'), ('nmod',));('rue', 'Biscarra');('rue', 'Biscarra');1
3250;(('EG', 'TOPONYME'), ('nmod',));('rue', 'Biscarra');('rue', 'Biscarra');1
3268;(('EG', 'TOPONYME'), ('nmod',));('rue', 'Biscarra');('rue', 'Biscarra');1
3271;(('EG', 'TOPONYME'), ('nmod',));('rue', 'Biscarra');('rue', 'Biscarra');1
3587;(('EG', 'TOPONYME'), ('nmod',));('rue', 'Biscarra');('rue', 'Biscarra');1
3590;(('EG', 'TOPONYME'), ('nmod',));('rue', 'Biscarra');('rue', 'Biscarra');1
3610;(('EG', 'TOPONYME'), ('nmod',));('rue', 'Biscarra');('rue', 'Biscarra');1
3613;(('EG', 'TOPONYME'), ('nmod',));('rue', 'Biscarra');('rue', 'Biscarra');1
3616;(('EG', 'TOPONYME'), ('nmod',));('rue', 'Biscarra');('rue', 'Biscarra');1
3618;(('EG', 'TOPONYME'), ('nmod',));('rue', 'Biscarra');('rue', 'Biscarra');1
3621;(('EG', 'TOPONYME'), ('nmod',));('rue', 'Biscarra');('rue', 'Biscarra');1
4069;(('EG', 'TOPONYME'), ('nmod',));('rue', 'Biscarra');('rue', 'Biscarra');1
4074;(('EG', 'TOPONYME'), ('nmod',));('rue', 'Biscarra');('rue', 'Biscarra');1
4077;(('EG', 'TOPONYME'), ('nmod',));('rue', 'Biscarra');('rue', 'Biscarra');1
4090;(('EG', 'TOPONYME'), ('nmod',));('rue', 'Biscarra');('rue', 'Biscarra');1
4102;(('EG', 'TOPONYME'), ('nmod',));('rue', 'Biscarra');('rue', 'Biscarra');1
792;(('EG', 'TOPONYME'), ('nmod',));('Rue', 'de', 'la', 'Buffa');('Rue', 'Buffa');1
2679;(('EG', 'TOPONYME'), ('nmod',));('Rue', 'de', 'la', 'Buffa');('Rue', 'Buffa');1
1591;(('EG', 'TOPONYME'), ('flat:name',));('rue', 'Clément Ader');('rue', 'Clément Ader');1
3478;(('EG', 'TOPONYME'), ('flat:name',));('rue', 'Clément Ader');('rue', 'Clément Ader');1
826;(('EG', 'TOPONYME'), ('flat:name',));('RUE', 'CLÉMENT ROASSAL');('RUE', 'CLÉMENT ROASSAL');1
2713;(('EG', 'TOPONYME'), ('flat:name',));('RUE', 'CLÉMENT ROASSAL');('RUE', 'CLÉMENT ROASSAL');1
2028;(('EG', 'TOPONYME'), ('appos',));('rue', 'd', 'antibes', 'proche', 'Croisette');('rue', 'Croisette');1
3915;(('EG', 'TOPONYME'), ('appos',));('rue', 'd', 'antibes', 'proche', 'Croisette');('rue', 'Croisette');1
20;(('EG', 'TOPONYME'), ('nmod',));('rue', 'de', 'le', 'Docteur Fighiera');('rue', 'Docteur Fighiera');1
1907;(('EG', 'TOPONYME'), ('nmod',));('rue', 'de', 'le', 'Docteur Fighiera');('rue', 'Docteur Fighiera');1
3794;(('EG', 'TOPONYME'), ('nmod',));('rue', 'de', 'le', 'Docteur Fighiera');('rue', 'Docteur Fighiera');1
837;(('EG', 'TOPONYME'), ('appos',));('RUE', 'FRAGONARD');('RUE', 'FRAGONARD');1
2724;(('EG', 'TOPONYME'), ('appos',));('RUE', 'FRAGONARD');('RUE', 'FRAGONARD');1
650;(('EG', 'TOPONYME'), ('nmod',));('RUE', 'DE', 'FRANCE');('RUE', 'FRANCE');1
2537;(('EG', 'TOPONYME'), ('nmod',));('RUE', 'DE', 'FRANCE');('RUE', 'FRANCE');1
839;(('EG', 'TOPONYME'), ('appos',));('rue', 'Gutenberg');('rue', 'Gutenberg');1
970;(('EG', 'TOPONYME'), ('appos',));('rue', 'Gutenberg');('rue', 'Gutenberg');1
2726;(('EG', 'TOPONYME'), ('appos',));('rue', 'Gutenberg');('rue', 'Gutenberg');1
2857;(('EG', 'TOPONYME'), ('appos',));('rue', 'Gutenberg');('rue', 'Gutenberg');1
989;(('EG', 'TOPONYME'), ('appos',));('rue', 'Hérold');('rue', 'Hérold');1
2876;(('EG', 'TOPONYME'), ('appos',));('rue', 'Hérold');('rue', 'Hérold');1
1;(('EG', 'TOPONYME'), ('appos',));('rue', 'Jean André');('rue', 'Jean André');1
516;(('EG', 'TOPONYME'), ('appos',));('rue', 'Jean André');('rue', 'Jean André');1
1888;(('EG', 'TOPONYME'), ('appos',));('rue', 'Jean André');('rue', 'Jean André');1
2403;(('EG', 'TOPONYME'), ('appos',));('rue', 'Jean André');('rue', 'Jean André');1
3775;(('EG', 'TOPONYME'), ('appos',));('rue', 'Jean André');('rue', 'Jean André');1
4290;(('EG', 'TOPONYME'), ('appos',));('rue', 'Jean André');('rue', 'Jean André');1
927;(('EG', 'TOPONYME'), ('appos',));('rue', 'Jean Médecin');('rue', 'Jean Médecin');1
2814;(('EG', 'TOPONYME'), ('appos',));('rue', 'Jean Médecin');('rue', 'Jean Médecin');1
1198;(('EG', 'TOPONYME'), ('appos',));('rue', 'Jean Vigo');('rue', 'Jean Vigo');1
3085;(('EG', 'TOPONYME'), ('appos',));('rue', 'Jean Vigo');('rue', 'Jean Vigo');1
1036;(('EG', 'TOPONYME'), ('appos',));('rue', 'Joseph Gazan');('rue', 'Joseph Gazan');1
2923;(('EG', 'TOPONYME'), ('appos',));('rue', 'Joseph Gazan');('rue', 'Joseph Gazan');1
409;(('EG', 'TOPONYME'), ('nmod',));('rue', 'de', 'le Rocher');('rue', 'le Rocher');1
2296;(('EG', 'TOPONYME'), ('nmod',));('rue', 'de', 'le Rocher');('rue', 'le Rocher');1
4183;(('EG', 'TOPONYME'), ('nmod',));('rue', 'de', 'le Rocher');('rue', 'le Rocher');1
1885;(('EG', 'TOPONYME'), ('flat:name',));('Rue', 'Massenet');('Rue', 'Massenet');1
3772;(('EG', 'TOPONYME'), ('flat:name',));('Rue', 'Massenet');('Rue', 'Massenet');1
1764;(('EG', 'TOPONYME'), ('nmod',));('Rue', 'Morgan', 'à', 'Menton');('Rue', 'Menton');1
3651;(('EG', 'TOPONYME'), ('nmod',));('Rue', 'Morgan', 'à', 'Menton');('Rue', 'Menton');1
1763;(('EG', 'TOPONYME'), ('appos',));('Rue', 'Morgan');('Rue', 'Morgan');1
3650;(('EG', 'TOPONYME'), ('appos',));('Rue', 'Morgan');('Rue', 'Morgan');1
1545;(('EG', 'TOPONYME'), ('nsubj',));('Nice', 'est', 'rue');('rue', 'Nice');1
3432;(('EG', 'TOPONYME'), ('nsubj',));('Nice', 'est', 'rue');('rue', 'Nice');1
1546;(('EG', 'TOPONYME'), ('appos',));('rue', 'Ribotti');('rue', 'Ribotti');1
3433;(('EG', 'TOPONYME'), ('appos',));('rue', 'Ribotti');('rue', 'Ribotti');1
63;(('EG', 'TOPONYME'), ('appos',));('rue', 'Saint François');('rue', 'Saint François');1
1950;(('EG', 'TOPONYME'), ('appos',));('rue', 'Saint François');('rue', 'Saint François');1
3837;(('EG', 'TOPONYME'), ('appos',));('rue', 'Saint François');('rue', 'Saint François');1
350;(('EG', 'TOPONYME'), ('appos',));('rue', 'Saint Sauveur');('rue', 'Saint Sauveur');1
393;(('EG', 'TOPONYME'), ('appos',));('rue', 'Saint Sauveur');('rue', 'Saint Sauveur');1
2237;(('EG', 'TOPONYME'), ('appos',));('rue', 'Saint Sauveur');('rue', 'Saint Sauveur');1
2280;(('EG', 'TOPONYME'), ('appos',));('rue', 'Saint Sauveur');('rue', 'Saint Sauveur');1
4124;(('EG', 'TOPONYME'), ('appos',));('rue', 'Saint Sauveur');('rue', 'Saint Sauveur');1
4167;(('EG', 'TOPONYME'), ('appos',));('rue', 'Saint Sauveur');('rue', 'Saint Sauveur');1
14;(('EG', 'TOPONYME'), ('conj',));('Secteur', 'Juan les pins', ',', 'Sophia Antipolis', ',', 'Biot');('Secteur', 'Biot');1
1079;(('EG', 'TOPONYME'), ('conj',));('Secteur', 'Juan les pins', ',', 'Sophia Antipolis', ',', 'Biot');('Secteur', 'Biot');1
1852;(('EG', 'TOPONYME'), ('conj',));('Secteur', 'Juan les pins', ',', 'Sophia Antipolis', ',', 'Biot');('Secteur', 'Biot');1
1901;(('EG', 'TOPONYME'), ('conj',));('Secteur', 'Juan les pins', ',', 'Sophia Antipolis', ',', 'Biot');('Secteur', 'Biot');1
2966;(('EG', 'TOPONYME'), ('conj',));('Secteur', 'Juan les pins', ',', 'Sophia Antipolis', ',', 'Biot');('Secteur', 'Biot');1
3739;(('EG', 'TOPONYME'), ('conj',));('Secteur', 'Juan les pins', ',', 'Sophia Antipolis', ',', 'Biot');('Secteur', 'Biot');1
3788;(('EG', 'TOPONYME'), ('conj',));('Secteur', 'Juan les pins', ',', 'Sophia Antipolis', ',', 'Biot');('Secteur', 'Biot');1
782;(('EG', 'TOPONYME'), ('appos',));('Secteur', 'NICE', 'CALIFORNIE');('Secteur', 'CALIFORNIE');1
2669;(('EG', 'TOPONYME'), ('appos',));('Secteur', 'NICE', 'CALIFORNIE');('Secteur', 'CALIFORNIE');1
15;(('EG', 'TOPONYME'), ('conj',));('Secteur', 'Juan les pins', ',', 'Sophia Antipolis', ',', 'Biot', ',', 'Cannes');('Secteur', 'Cannes');1
1080;(('EG', 'TOPONYME'), ('conj',));('Secteur', 'Juan les pins', ',', 'Sophia Antipolis', ',', 'Biot', ',', 'Cannes');('Secteur', 'Cannes');1
1853;(('EG', 'TOPONYME'), ('conj',));('Secteur', 'Juan les pins', ',', 'Sophia Antipolis', ',', 'Biot', ',', 'Cannes');('Secteur', 'Cannes');1
1902;(('EG', 'TOPONYME'), ('conj',));('Secteur', 'Juan les pins', ',', 'Sophia Antipolis', ',', 'Biot', ',', 'Cannes');('Secteur', 'Cannes');1
2967;(('EG', 'TOPONYME'), ('conj',));('Secteur', 'Juan les pins', ',', 'Sophia Antipolis', ',', 'Biot', ',', 'Cannes');('Secteur', 'Cannes');1
3740;(('EG', 'TOPONYME'), ('conj',));('Secteur', 'Juan les pins', ',', 'Sophia Antipolis', ',', 'Biot', ',', 'Cannes');('Secteur', 'Cannes');1
3789;(('EG', 'TOPONYME'), ('conj',));('Secteur', 'Juan les pins', ',', 'Sophia Antipolis', ',', 'Biot', ',', 'Cannes');('Secteur', 'Cannes');1
814;(('EG', 'TOPONYME'), ('appos',));('secteur', 'Carnot');('secteur', 'Carnot');1
2701;(('EG', 'TOPONYME'), ('appos',));('secteur', 'Carnot');('secteur', 'Carnot');1
542;(('EG', 'TOPONYME'), ('appos',));('Secteur', 'des', 'carrières');('Secteur', 'carrières');1
2429;(('EG', 'TOPONYME'), ('appos',));('Secteur', 'des', 'carrières');('Secteur', 'carrières');1
4316;(('EG', 'TOPONYME'), ('appos',));('Secteur', 'des', 'carrières');('Secteur', 'carrières');1
1267;(('EG', 'TOPONYME'), ('nmod',));('secteur', 'de', 'les', 'Combes');('secteur', 'Combes');1
3154;(('EG', 'TOPONYME'), ('nmod',));('secteur', 'de', 'les', 'Combes');('secteur', 'Combes');1
1176;(('EG', 'TOPONYME'), ('nmod',));('secteur', 'recherché', 'de', 'la', 'Croix de les Gardes');('secteur', 'Croix de les Gardes');1
1633;(('EG', 'TOPONYME'), ('nmod',));('secteur', 'de', 'la', 'croix de les gardes');('secteur', 'croix de les gardes');1
1781;(('EG', 'TOPONYME'), ('nmod',));('secteur', 'de', 'la', 'croix de les gardes');('secteur', 'croix de les gardes');1
3063;(('EG', 'TOPONYME'), ('nmod',));('secteur', 'recherché', 'de', 'la', 'Croix de les Gardes');('secteur', 'Croix de les Gardes');1
3520;(('EG', 'TOPONYME'), ('nmod',));('secteur', 'de', 'la', 'croix de les gardes');('secteur', 'croix de les gardes');1
